,datetime,mean,std,low,high,program,variable,value
3604,2023-11-26,107.32105699582854,2.182632856697668,105.58685792113044,109.59837146361966,P_OGI_bayes_l,0,105.52921372172484
3605,2023-11-27,107.3662173912533,2.506482946839341,105.70554837427548,110.04281805310154,P_OGI_bayes_l,0,105.68105072600547
3606,2023-11-28,107.19550050591816,2.786086726706336,105.37013065915308,110.17190097878044,P_OGI_bayes_l,0,105.34532980815288
3607,2023-11-29,107.1393442597258,2.6932677254028605,105.48690554260085,110.01911618719019,P_OGI_bayes_l,0,105.47593094822211
3608,2023-11-30,106.94923276213542,2.743509929010594,105.24084318127177,109.88274979914715,P_OGI_bayes_l,0,105.50790634313776
3609,2023-12-01,106.79491208562415,2.377933957967839,105.40406271473165,109.33568861783404,P_OGI_bayes_l,0,105.40206303646904
3610,2023-12-02,106.32081810687255,2.4032112939517414,104.55465996078277,108.86512929391546,P_OGI_bayes_l,0,105.4053439410453
3611,2023-12-03,105.976575033793,2.6752259271891576,103.97684453161564,108.80194768016307,P_OGI_bayes_l,0,105.00523133474273
3612,2023-12-04,105.56892452055418,2.7638048193700664,103.45905036673146,108.47750075946352,P_OGI_bayes_l,0,104.62927500868757
3613,2023-12-05,105.0989122717192,2.655823705205045,102.91419592082944,107.842794539596,P_OGI_bayes_l,0,104.44107001644035
3614,2023-12-06,104.23796023411144,2.59798578342424,102.36534147440456,106.9950531028499,P_OGI_bayes_l,0,103.19740245878019
3615,2023-12-07,103.48452988274767,2.6185898596532287,101.53768112468799,106.25234907060144,P_OGI_bayes_l,0,102.51868231828401
3616,2023-12-08,102.45540928904495,2.332957547547763,100.62739557502961,104.89759217289873,P_OGI_bayes_l,0,101.73285732452914
3617,2023-12-09,101.37656075839908,2.5761355237931576,99.78379110273582,104.13113866847752,P_OGI_bayes_l,0,99.77189971246347
3618,2023-12-10,100.41614580946354,2.1604930847252657,98.92862466737488,102.71844529604287,P_OGI_bayes_l,0,98.90078475243465
3619,2023-12-11,99.6280866462867,2.191037651175437,98.13984539926093,101.96496268255753,P_OGI_bayes_l,0,98.11406395834906
3620,2023-12-12,98.64851971362735,2.3049608993257498,97.15240118623258,101.11161545520109,P_OGI_bayes_l,0,97.51089946165204
3621,2023-12-13,97.70318308339115,2.069384335682017,96.32844203978019,99.91277463389478,P_OGI_bayes_l,0,96.72100601645859
3622,2023-12-14,96.99741985544875,2.104015030137532,95.56644487752914,99.24130991574954,P_OGI_bayes_l,0,96.04104917029443
3623,2023-12-15,95.87771789127937,1.9896097952092762,94.69406047547933,98.00436032118171,P_OGI_bayes_l,0,94.76832375704141
3624,2023-12-16,94.86958508002624,1.8522103167727506,93.56838172953154,96.84026180478838,P_OGI_bayes_l,0,94.08196934559395
3625,2023-12-17,94.07141394948587,2.1270433350714977,92.46070957906416,96.31308997999496,P_OGI_bayes_l,0,93.3290943493831
3626,2023-12-18,93.41201439856309,2.125349883115413,91.91847484041119,95.67324081616131,P_OGI_bayes_l,0,92.50885338744978
3627,2023-12-19,92.6832975819449,2.1234587909275318,91.06914594132478,94.9197017782274,P_OGI_bayes_l,0,91.95123575175383
3628,2023-12-20,91.7794547604596,1.8960452350503483,90.22853177757268,93.74185288116676,P_OGI_bayes_l,0,91.295366363024
3629,2023-12-21,90.92854393832067,1.7583856740470682,89.3784566052234,92.6934158760166,P_OGI_bayes_l,0,90.67585616820465
3630,2023-12-22,90.26829440377561,1.757548174257225,88.5316103880111,91.85896837760347,P_OGI_bayes_l,0,90.44007092370107
